goods_no,category,base_cat,brand,brand_name,title,style_no,similar_no,gender,season,season_year,thumbnail,price_normal,price_final,review_count,review_score,purchase_total,page_view,fit,touch,elasticity,sheer,thickness,wear_season,color_codes,sizes,gallery,tags,size_type,size_measures,survey,ai_summary,ingest_tag,fetched_at
6791004,001010,017016002,madden,매든,헨리넥 와플 롱 슬리브 멜란지 그레이,MDLTGA001MG,0,공용,"","",https://image.msscdn.net/images/goods_img/20260706/6791004/6791004_17854611689863_500.jpg,69900,48900,0,0,0,1262,,,,,,,{24},"{S,M,L,XL}","{/images/prd_img/20260706/6791004/detail_6791004_17854611747014_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611754759_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611763531_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611771745_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611780610_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611789400_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611797397_500.jpg,/images/prd_img/20260706/6791004/detail_6791004_17854611806562_500.jpg}",,22,"[{""name"": ""S"", ""items"": [{""name"": ""총장"", ""value"": 66.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 57.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 87.0, ""recommendSizeRange"": 5}]}, {""name"": ""M"", ""items"": [{""name"": ""총장"", ""value"": 68.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 60.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 90.0, ""recommendSizeRange"": 5}]}, {""name"": ""L"", ""items"": [{""name"": ""총장"", ""value"": 70.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 63.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 93.0, ""recommendSizeRange"": 5}]}, {""name"": ""XL"", ""items"": [{""name"": ""총장"", ""value"": 72.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 66.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 96.0, ""recommendSizeRange"": 5}]}]",,,,2026-08-12 03:47:03.50325+00
6795888,001011,001011,fruitoftheloom,프룻오브더룸,[3차 재입고] 소프트립 스파게티 브라탑(14COLOR),F6322LSL13_F,0,여성,0,2026,https://image.msscdn.net/images/goods_img/20260707/6795888/6795888_17833910781511_500.jpg,29000,29000,2,100,0,518,,,,,,,{1},"{블랙^S_90,블랙^M_95,블랙^L_100,화이트^S_90,화이트^M_95,화이트^L_100,그레이^S_90,그레이^M_95,그레이^L_100,바이올렛^S_90,바이올렛^M_95,바이올렛^L_100,네이비^S_90,네이비^M_95,네이비^L_100,핑크^S_90,핑크^M_95,핑크^L_100,터콰이즈^S_90,터콰이즈^M_95,터콰이즈^L_100,스카이블루^S_90,스카이블루^M_95,스카이블루^L_100,블루라이트^S_90,블루라이트^M_95,블루라이트^L_100,도트^S_90,도트^M_95,도트^L_100,핑크스트라이프^S_90,핑크스트라이프^M_95,핑크스트라이프^L_100,레드패턴^S_90,레드패턴^M_95,레드패턴^L_100,블루패턴^S_90,블루패턴^M_95,블루패턴^L_100,레인보우^S_90,레인보우^M_95,레인보우^L_100}","{/images/prd_img/20260707/6795888/detail_6795888_17833910787957_500.jpg,/images/prd_img/20260707/6795888/detail_6795888_17833910789659_500.jpg,/images/prd_img/20260707/6795888/detail_6795888_17833910791222_500.jpg,/images/prd_img/20260707/6795888/detail_6795888_17833910792789_500.jpg,/images/prd_img/20260707/6795888/detail_6795888_17833910794412_500.jpg,/images/prd_img/20260707/6795888/detail_6795888_17833910796223_500.jpg,/images/prd_img/20260707/6795888/detail_6795888_17833910797761_500.jpg}",,24,"[{""name"": ""S_90"", ""items"": [{""name"": ""총장"", ""value"": 27.5, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 30.5, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 29.25, ""recommendSizeRange"": 5}]}, {""name"": ""M_95"", ""items"": [{""name"": ""총장"", ""value"": 29.5, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 33.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 31.75, ""recommendSizeRange"": 5}]}, {""name"": ""L_100"", ""items"": [{""name"": ""총장"", ""value"": 31.5, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 35.5, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}]}]","{""questions"": []}",,,2026-08-12 03:47:03.50325+00
6798961,001003,001003,massimodutti2,마시모두띠,100% 코튼 브이넥 니트 폴로 셔츠,01367201670,0,남성,"","",https://image.msscdn.net/images/goods_img/20260707/6798961/6798961_17834071599674_500.jpg,109000,109000,1,100,0,381,,,,,,,{12},"{""오렌지^S (KR 90)"",""오렌지^M (KR 95-100)"",""오렌지^L (KR 100-105)"",""오렌지^XL (KR 105-110)""}","{/images/prd_img/20260707/6798961/detail_6798961_17834071607614_500.jpg,/images/prd_img/20260707/6798961/detail_6798961_17834071609144_500.jpg,/images/prd_img/20260707/6798961/detail_6798961_17834071610529_500.jpg,/images/prd_img/20260707/6798961/detail_6798961_17834071611893_500.jpg}",,,,"{""questions"": []}",,,2026-08-12 03:47:03.50325+00
6799809,001001,001001,massimodutti2,마시모두띠,100% 코튼 반팔 폴로 셔츠,00839175737,0,남성,"","",https://image.msscdn.net/images/goods_img/20260707/6799809/6799809_17834105530735_500.jpg,99000,99000,0,0,0,137,,,,,,,{4},"{""갈색^S (KR 90)"",""갈색^M (KR 95-100)"",""갈색^L (KR 100-105)"",""갈색^XL (KR 105-110)""}","{/images/prd_img/20260707/6799809/detail_6799809_17834105536287_500.jpg,/images/prd_img/20260707/6799809/detail_6799809_17834105537618_500.jpg,/images/prd_img/20260707/6799809/detail_6799809_17834105538872_500.jpg,/images/prd_img/20260707/6799809/detail_6799809_17834105540108_500.jpg}",,,,,,,2026-08-12 03:47:03.50325+00
6800912,001001,001001,kirsh,키르시,러플 포인트 오프숄더 블라우스 [화이트],J6222CRS08WHA,0,여성,1,2026,https://image.msscdn.net/images/goods_img/20260707/6800912/6800912_17839940461475_500.jpg,69000,55200,0,0,0,2858,,,,,,,{1},"{SIZE=M,SIZE=S}","{/images/prd_img/20260707/6800912/detail_6800912_17839940468292_500.jpg,/images/prd_img/20260707/6800912/detail_6800912_17839940469743_500.jpg,/images/prd_img/20260707/6800912/detail_6800912_17839940471089_500.jpg,/images/prd_img/20260707/6800912/detail_6800912_17839940472487_500.jpg}",,5,"[{""name"": ""SIZE=S"", ""items"": [{""name"": ""총장"", ""value"": 33.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 38.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 16.5, ""recommendSizeRange"": 5}]}, {""name"": ""SIZE=M"", ""items"": [{""name"": ""총장"", ""value"": 34.5, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 40.5, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 17.7, ""recommendSizeRange"": 5}]}]",,,,2026-08-12 03:47:03.50325+00
6800913,001001,001001,kirsh,키르시,러플 포인트 오프숄더 블라우스 [블루],J6222CRS08BLA,0,여성,1,2026,https://image.msscdn.net/images/goods_img/20260707/6800913/6800913_17839940409504_500.jpg,69000,55200,0,0,0,498,,,,,,,{37},"{SIZE=M,SIZE=S}","{/images/prd_img/20260707/6800913/detail_6800913_17839940417235_500.jpg,/images/prd_img/20260707/6800913/detail_6800913_17839940418702_500.jpg,/images/prd_img/20260707/6800913/detail_6800913_17839940420248_500.jpg,/images/prd_img/20260707/6800913/detail_6800913_17839940421723_500.jpg}",,5,"[{""name"": ""SIZE=S"", ""items"": [{""name"": ""총장"", ""value"": 33.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 38.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 16.5, ""recommendSizeRange"": 5}]}, {""name"": ""SIZE=M"", ""items"": [{""name"": ""총장"", ""value"": 34.5, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 40.5, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 17.7, ""recommendSizeRange"": 5}]}]",,,,2026-08-12 03:47:03.50325+00
6800914,001001,001001,kirsh,키르시,러플 포인트 오프숄더 블라우스 [블랙],J6222CRS08BKA,0,여성,1,2026,https://image.msscdn.net/images/goods_img/20260707/6800914/6800914_17839940363271_500.jpg,69000,55200,0,0,0,854,,,,,,,{2},"{SIZE=M,SIZE=S}","{/images/prd_img/20260707/6800914/detail_6800914_17839940369718_500.jpg,/images/prd_img/20260707/6800914/detail_6800914_17839940371173_500.jpg,/images/prd_img/20260707/6800914/detail_6800914_17839940372534_500.jpg,/images/prd_img/20260707/6800914/detail_6800914_17839940374048_500.jpg}",,5,"[{""name"": ""SIZE=S"", ""items"": [{""name"": ""총장"", ""value"": 33.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 38.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 16.5, ""recommendSizeRange"": 5}]}, {""name"": ""SIZE=M"", ""items"": [{""name"": ""총장"", ""value"": 34.5, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 40.5, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 17.7, ""recommendSizeRange"": 5}]}]",,,,2026-08-12 03:47:03.50325+00
6837139,001011,001011,mixxo,미쏘,디자인 홀터 나시_MIWHNG92SS,MIWHNG92SS,0,여성,2,2026,https://image.msscdn.net/images/goods_img/20260714/6837139/6837139_17851304338159_500.jpg,29900,29900,0,0,0,516,,,,,,,"{23,3}","{(15)Gray^FREE(999),(39)Ivory^FREE(999)}","{/images/prd_img/20260714/6837139/detail_6837139_17851305739271_500.jpg,/images/prd_img/20260714/6837139/detail_6837139_17851305743735_500.jpg}",,,,,,,2026-08-12 03:47:03.50325+00
6837143,001001,001001,mixxo,미쏘,[2PACK] 골지 U넥 반팔 티셔츠_MIWHWG900A,MIWHWG900A,0,여성,2,2026,https://image.msscdn.net/images/goods_img/20260714/6837143/6837143_17839889744669_500.jpg,29900,26910,1,100,0,1290,,,,,,,{1},"{(19)Black^S(090),(19)Black^M(095),(19)Black^L(100),""(AA)Light Melange Gray^S(090)"",""(AA)Light Melange Gray^M(095)"",""(AA)Light Melange Gray^L(100)"",""(AC)Melange Gray^S(090)"",""(AC)Melange Gray^M(095)"",""(AC)Melange Gray^L(100)""}",,,,,"{""questions"": []}",,,2026-08-12 03:47:03.50325+00
6839301,001001,017016005,lululemon,룰루레몬,메탈 벤트 테크 숏슬리브 셔츠  SEAF SEAF,LM3FG2S-075868,0,남성,1,2026,https://image.msscdn.net/images/goods_img/20260714/6839301/6839301_17840052503691_500.jpg,93000,93000,0,0,0,1352,,,,,,,{37},"{Seafoam^XS,Seafoam^S,Seafoam^M,Seafoam^L,Seafoam^XL,Seafoam^XXL}","{/images/prd_img/20260714/6839301/detail_6839301_17840052509971_500.jpg,/images/prd_img/20260714/6839301/detail_6839301_17840052511439_500.jpg,/images/prd_img/20260714/6839301/detail_6839301_17840052512884_500.jpg,/images/prd_img/20260714/6839301/detail_6839301_17840052514421_500.jpg,/images/prd_img/20260714/6839301/detail_6839301_17840052516124_500.jpg}",,,,,,,2026-08-12 03:47:03.50325+00
6840265,001001,001001,tansanmagnesium,탄산마그네슘,마운틴 티셔츠 (블랙/블루),T26STS06BKBL,0,여성,"",0000,https://image.msscdn.net/images/goods_img/20260714/6840265/6840265_17840097038896_500.jpg,65000,49400,8,98,162,12319,,,,,,,{2},"{1,2,3,4}","{/images/prd_img/20260714/6840265/detail_6840265_17840097068777_500.jpg,/images/prd_img/20260714/6840265/detail_6840265_17840111826276_500.jpg,/images/prd_img/20260714/6840265/detail_6840265_17840111839947_500.jpg,/images/prd_img/20260714/6840265/detail_6840265_17840111833058_500.jpg,/images/prd_img/20260714/6840265/detail_6840265_17840111820464_500.jpg}",,5,"[{""name"": ""1"", ""items"": [{""name"": ""총장"", ""value"": 52.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 34.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 46.2, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 14.0, ""recommendSizeRange"": 5}]}, {""name"": ""2"", ""items"": [{""name"": ""총장"", ""value"": 63.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 50.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 53.2, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 20.0, ""recommendSizeRange"": 5}]}, {""name"": ""3"", ""items"": [{""name"": ""총장"", ""value"": 66.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 50.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 53.7, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 20.5, ""recommendSizeRange"": 5}]}, {""name"": ""4"", ""items"": [{""name"": ""총장"", ""value"": 74.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 51.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 54.7, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 23.5, ""recommendSizeRange"": 5}]}]","{""questions"": []}","{""goodsNo"": 6840265, ""isShared"": true, ""reaction"": {}, ""keywordSummaries"": [{""name"": ""사이즈"", ""type"": ""size"", ""summary"": ""사이즈는 일반적으로 작게 나오는 편이라, 여유있게 입고 싶다면 한 사이즈 크게 선택하는 것이 좋다고 해요.""}, {""name"": ""핏"", ""type"": ""fit"", ""summary"": ""핏이 예쁘고 체형을 잘 잡아주는 제품이 많지만, 사이즈에 따라 핏이 다르게 느껴질 수 있어요.""}, {""name"": ""디자인"", ""type"": ""design"", ""summary"": ""디자인이 깔끔하고 색감이 예쁘다는 의견이 많아요.""}, {""name"": ""배송"", ""type"": ""delivery"", ""summary"": ""배송이 정말 느리다는 후기가 많아요.""}], ""sentimentSummary"": {""negative"": ""일부 후기에서는 배송이 너무 느리다고 해요. 때때로 사이즈가 예상보다 크거나 작게 나와서 아쉬워요. 간혹 프린팅 마감이 깔끔하지 않은 경우가 있어요."", ""positive"": ""배송이 빨라서 만족해요. 핏이 예쁘고 편안해서 자주 입을 것 같아요. 원단이 탄탄하고 세탁 후 변형이 없어요. 디자인이 깔끔하고 다양한 코디에 잘 어울려요. 팔통이 넉넉해서 팔뚝살 부각이 없어요.""}}",,2026-08-12 03:47:03.50325+00
6840619,001001,001001,tansanmagnesium,탄산마그네슘,마운틴 티셔츠 (그레이/블루),T26STS06GYBL,0,여성,"",0000,https://image.msscdn.net/images/goods_img/20260714/6840619/6840619_17840114344702_500.jpg,65000,49400,4,96,62,11609,,,,,,,{3},"{1,2,3,4}","{/images/prd_img/20260714/6840619/detail_6840619_17840114423994_500.jpg,/images/prd_img/20260714/6840619/detail_6840619_17840114519207_500.jpg,/images/prd_img/20260714/6840619/detail_6840619_17840114530099_500.jpg,/images/prd_img/20260714/6840619/detail_6840619_17840114524672_500.jpg,/images/prd_img/20260714/6840619/detail_6840619_17840114512111_500.jpg}",,5,"[{""name"": ""1"", ""items"": [{""name"": ""총장"", ""value"": 52.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 34.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 46.2, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 14.0, ""recommendSizeRange"": 5}]}, {""name"": ""2"", ""items"": [{""name"": ""총장"", ""value"": 63.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 50.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 53.2, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 20.0, ""recommendSizeRange"": 5}]}, {""name"": ""3"", ""items"": [{""name"": ""총장"", ""value"": 66.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 50.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 53.7, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 20.5, ""recommendSizeRange"": 5}]}, {""name"": ""4"", ""items"": [{""name"": ""총장"", ""value"": 74.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 51.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 54.7, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 23.5, ""recommendSizeRange"": 5}]}]","{""questions"": []}","{""goodsNo"": 6840619, ""isShared"": true, ""reaction"": {}, ""keywordSummaries"": [{""name"": ""사이즈"", ""type"": ""size"", ""summary"": ""사이즈는 일반적으로 작게 나오는 편이라, 여유있게 입고 싶다면 한 사이즈 크게 선택하는 것이 좋다고 해요.""}, {""name"": ""핏"", ""type"": ""fit"", ""summary"": ""핏이 예쁘고 체형을 잘 잡아주는 제품이 많지만, 사이즈에 따라 핏이 다르게 느껴질 수 있어요.""}, {""name"": ""디자인"", ""type"": ""design"", ""summary"": ""디자인이 깔끔하고 색감이 예쁘다는 의견이 많아요.""}, {""name"": ""배송"", ""type"": ""delivery"", ""summary"": ""배송이 정말 느리다는 후기가 많아요.""}], ""sentimentSummary"": {""negative"": ""일부 후기에서는 배송이 너무 느리다고 해요. 때때로 사이즈가 예상보다 크거나 작게 나와서 아쉬워요. 간혹 프린팅 마감이 깔끔하지 않은 경우가 있어요."", ""positive"": ""배송이 빨라서 만족해요. 핏이 예쁘고 편안해서 자주 입을 것 같아요. 원단이 탄탄하고 세탁 후 변형이 없어요. 디자인이 깔끔하고 다양한 코디에 잘 어울려요. 팔통이 넉넉해서 팔뚝살 부각이 없어요.""}}",,2026-08-12 03:47:03.50325+00
6851110,001001,017016005,lecoqgolf,르꼬끄 골프,여성 메쉬 커버업 반팔 티셔츠 _BLCK GR222LRS61,GR222LRS61_BLCK,0,여성,1,0000,https://image.msscdn.net/images/goods_img/20260715/6851110/6851110_17840958265867_500.jpg,178000,169100,0,0,0,0,,,,,,,{2},"{BLCK_BLCK^XS,BLCK_BLCK^S,BLCK_BLCK^M,BLCK_BLCK^L}","{/images/prd_img/20260715/6851110/detail_6851110_17840958271986_500.jpg,/images/prd_img/20260715/6851110/detail_6851110_17840958273405_500.jpg}","{골프,골프라운드티,골프라운드티셔츠,골프반팔,골프티,라운드티,반팔}",,,,,,2026-08-12 03:47:03.50325+00
6853580,001001,017016005,sierradesigns,시에라디자인,플린트 폴라텍 파워드라이 숏슬리브 LIGHT YELLOW GREEN,N6321SRS72YLW,0,남성,2,2026,https://image.msscdn.net/images/goods_img/20260715/6853580/6853580_17845947138517_500.jpg,99000,84650,0,0,0,263,,,,,,,{44},"{S(090),M(095),L_100,XL_105,XXL(110)}",{/images/prd_img/20260715/6853580/detail_6853580_17845947144462_500.jpg},"{기능성,기능성반팔티,반팔티,반팔티추천,숏슬리브,파워드라이}",5,"[{""name"": ""S(090)"", ""items"": [{""name"": ""총장"", ""value"": 66.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 51.5, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 44.5, ""recommendSizeRange"": 5}]}, {""name"": ""M(095)"", ""items"": [{""name"": ""총장"", ""value"": 68.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 54.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 46.0, ""recommendSizeRange"": 5}]}, {""name"": ""L_100"", ""items"": [{""name"": ""총장"", ""value"": 70.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 56.5, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 47.5, ""recommendSizeRange"": 5}]}, {""name"": ""XL_105"", ""items"": [{""name"": ""총장"", ""value"": 72.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 59.0, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 49.0, ""recommendSizeRange"": 5}]}, {""name"": ""XXL(110)"", ""items"": [{""name"": ""총장"", ""value"": 74.0, ""recommendSizeRange"": 5}, {""name"": ""어깨너비"", ""value"": 0.0, ""recommendSizeRange"": 5}, {""name"": ""가슴단면"", ""value"": 61.5, ""recommendSizeRange"": 5}, {""name"": ""소매길이"", ""value"": 50.5, ""recommendSizeRange"": 5}]}]",,,,2026-08-12 03:47:03.50325+00
